tosep,params,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,rhat
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT02715258],2.3138539960637727,0.1278202179000374,0.6257118430453156,1.269345340962537,1.8484510954339888,2.256547377036398,2.7119875635219977,3.7079427374631537,23.963466539779674,1.1859644487307277
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT02906930],2.1230983722917562,0.127902910865124,0.623148153788324,1.0881182447371232,1.6720714927863896,2.060254562295386,2.51306825110151,3.515432925574199,23.736778023072034,1.1865395140723884
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT02912455],2.7862299913818345,0.13085296097328172,0.6873260179875552,1.5694057618748174,2.2916672865668875,2.742849855744878,3.2243934223981823,4.257954028577049,27.59042936852603,1.1565236580737606
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT02916706],2.302896393001377,0.12740549118772496,0.6039877053487123,1.3166803439722163,1.848593963641608,2.255790204621439,2.6930193544697354,3.629472102649714,22.473975523498694,1.1934050351590633
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT02920801],0.1154105279121222,0.3750408564317725,1.809694662430532,-3.828620363720407,-1.0635178878365743,0.22900580442788956,1.48490847748041,3.134918706217565,23.283777872367082,1.1896273012570253
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT02926937],2.116894144976182,0.1264600685268094,0.6153146162427444,1.0798049338517646,1.6653453527131599,2.0737124209271354,2.5141109547343636,3.4755750502785863,23.674871874721514,1.18306642195982
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT02974504],2.1260768536228922,0.12975016506940232,0.6789142902800185,0.9691880382251741,1.618183025087262,2.0757677475667933,2.569076520658987,3.595479757959978,27.37877811631256,1.1570534506494676
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT02999841],1.7742024637910563,0.12869945423091037,0.7462382096283435,0.3314675636038377,1.2611182067012081,1.7675191237407768,2.266403523992227,3.295805058026863,33.620297681924654,1.1162996074999085
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT03018028],1.958888304104515,0.1257312515493392,0.6154790618577901,0.9558105923841459,1.4949361638934633,1.910250975959369,2.3491747911640797,3.308550987316786,23.962939377549326,1.1852929149194673
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT03068065],0.017118304453227137,0.12841922755414104,0.773601678965293,-1.3875744551929705,-0.5223226157054375,-0.0338576877871356,0.5241646559289287,1.6521231294711953,36.28897493087772,1.112411574025543
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT03231709],2.0130250739681568,0.30840171112807563,1.5090074744689428,-1.2999629150250542,1.0542305802521028,2.139093161995296,3.126998380460953,4.575841820786653,23.94138242513021,1.1807081239001183
hba1c_agesex_m13_cnvrtagged_random_mono,mu[NCT03353350],1.7858781886377895,0.13006405988671105,0.6319745403060302,0.7492781687303381,1.316038498195627,1.7252850127920412,2.20052845526146,3.152274931161095,23.609378404875677,1.188013097751354
