nct_id,nct_id2,models,row,col,r
NCT00838903,NCT00838903,f7,arm_f_2_uaa10382,sex:arm_f_2_uaa10382,-0.178
NCT00838903,NCT00838903,f7,arm_f_2_uaa10384,sex:arm_f_2_uaa10382,-0.156
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10381,sex:arm_f_2_uaa10382,0.75
NCT00838903,NCT00838903,f7,(Intercept),sex:arm_f_2_uaa10384,0.186
NCT00838903,NCT00838903,f7,value_1,sex:arm_f_2_uaa10384,-0.095
NCT00838903,NCT00838903,f7,sex,sex:arm_f_2_uaa10384,-0.865
NCT00838903,NCT00838903,f7,arm_f_2_uaa10381,sex:arm_f_2_uaa10384,-0.156
NCT00838903,NCT00838903,f7,arm_f_2_uaa10382,sex:arm_f_2_uaa10384,-0.159
NCT00838903,NCT00838903,f7,arm_f_2_uaa10384,sex:arm_f_2_uaa10384,-0.182
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10381,sex:arm_f_2_uaa10384,0.748
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10382,sex:arm_f_2_uaa10384,0.75
NCT00838903,NCT00838903,f7,(Intercept),value_1:arm_f_2_uaa10381,0.827
NCT00838903,NCT00838903,f7,value_1,value_1:arm_f_2_uaa10381,-0.836
NCT00838903,NCT00838903,f7,sex,value_1:arm_f_2_uaa10381,-0.092
NCT00838903,NCT00838903,f7,arm_f_2_uaa10381,value_1:arm_f_2_uaa10381,-0.989
NCT00838903,NCT00838903,f7,arm_f_2_uaa10382,value_1:arm_f_2_uaa10381,-0.707
NCT00838903,NCT00838903,f7,arm_f_2_uaa10384,value_1:arm_f_2_uaa10381,-0.693
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10381,value_1:arm_f_2_uaa10381,0.091
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10382,value_1:arm_f_2_uaa10381,0.08
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10384,value_1:arm_f_2_uaa10381,0.079
NCT00838903,NCT00838903,f7,(Intercept),value_1:arm_f_2_uaa10382,0.84
NCT00838903,NCT00838903,f7,value_1,value_1:arm_f_2_uaa10382,-0.85
NCT00838903,NCT00838903,f7,sex,value_1:arm_f_2_uaa10382,-0.093
NCT00838903,NCT00838903,f7,arm_f_2_uaa10381,value_1:arm_f_2_uaa10382,-0.707
NCT00838903,NCT00838903,f7,arm_f_2_uaa10382,value_1:arm_f_2_uaa10382,-0.988
NCT00838903,NCT00838903,f7,arm_f_2_uaa10384,value_1:arm_f_2_uaa10382,-0.704
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10381,value_1:arm_f_2_uaa10382,0.081
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10382,value_1:arm_f_2_uaa10382,0.072
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10384,value_1:arm_f_2_uaa10382,0.081
NCT00838903,NCT00838903,f7,value_1:arm_f_2_uaa10381,value_1:arm_f_2_uaa10382,0.711
NCT00838903,NCT00838903,f7,(Intercept),value_1:arm_f_2_uaa10384,0.821
NCT00838903,NCT00838903,f7,value_1,value_1:arm_f_2_uaa10384,-0.831
NCT00838903,NCT00838903,f7,sex,value_1:arm_f_2_uaa10384,-0.091
NCT00838903,NCT00838903,f7,arm_f_2_uaa10381,value_1:arm_f_2_uaa10384,-0.691
NCT00838903,NCT00838903,f7,arm_f_2_uaa10382,value_1:arm_f_2_uaa10384,-0.703
NCT00838903,NCT00838903,f7,arm_f_2_uaa10384,value_1:arm_f_2_uaa10384,-0.989
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10381,value_1:arm_f_2_uaa10384,0.079
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10382,value_1:arm_f_2_uaa10384,0.079
NCT00838903,NCT00838903,f7,sex:arm_f_2_uaa10384,value_1:arm_f_2_uaa10384,0.08
NCT00838903,NCT00838903,f7,value_1:arm_f_2_uaa10381,value_1:arm_f_2_uaa10384,0.695
NCT00838903,NCT00838903,f7,value_1:arm_f_2_uaa10382,value_1:arm_f_2_uaa10384,0.706
NCT00838916,NCT00838916,f7,(Intercept),value_1,-0.986
NCT00838916,NCT00838916,f7,(Intercept),sex,-0.101
NCT00838916,NCT00838916,f7,value_1,sex,-0.021
NCT00838916,NCT00838916,f7,(Intercept),arm_f_2_uaa10386,-0.803
NCT00838916,NCT00838916,f7,value_1,arm_f_2_uaa10386,0.793
NCT00838916,NCT00838916,f7,sex,arm_f_2_uaa10386,0.081
NCT00838916,NCT00838916,f7,(Intercept),sex:arm_f_2_uaa10386,0.083
NCT00838916,NCT00838916,f7,value_1,sex:arm_f_2_uaa10386,0.017
NCT00838916,NCT00838916,f7,sex,sex:arm_f_2_uaa10386,-0.819
NCT00838916,NCT00838916,f7,arm_f_2_uaa10386,sex:arm_f_2_uaa10386,-0.095
NCT00838916,NCT00838916,f7,(Intercept),value_1:arm_f_2_uaa10386,0.789
NCT00838916,NCT00838916,f7,value_1,value_1:arm_f_2_uaa10386,-0.8
NCT00838916,NCT00838916,f7,sex,value_1:arm_f_2_uaa10386,0.017
NCT00838916,NCT00838916,f7,arm_f_2_uaa10386,value_1:arm_f_2_uaa10386,-0.987
NCT00838916,NCT00838916,f7,sex:arm_f_2_uaa10386,value_1:arm_f_2_uaa10386,-0.026
NCT00839527,NCT00839527,f7,(Intercept),value_1,-0.986
NCT00839527,NCT00839527,f7,(Intercept),sex,-0.204
NCT00839527,NCT00839527,f7,value_1,sex,0.074
NCT00839527,NCT00839527,f7,(Intercept),arm_f_2_uaa10389,-0.822
NCT00839527,NCT00839527,f7,value_1,arm_f_2_uaa10389,0.81
NCT00839527,NCT00839527,f7,sex,arm_f_2_uaa10389,0.168
NCT00839527,NCT00839527,f7,(Intercept),arm_f_2_uaa10390,-0.824
NCT00839527,NCT00839527,f7,value_1,arm_f_2_uaa10390,0.812
NCT00839527,NCT00839527,f7,sex,arm_f_2_uaa10390,0.168
NCT00839527,NCT00839527,f7,arm_f_2_uaa10389,arm_f_2_uaa10390,0.677
NCT00839527,NCT00839527,f7,(Intercept),sex:arm_f_2_uaa10389,0.172
NCT00839527,NCT00839527,f7,value_1,sex:arm_f_2_uaa10389,-0.062
NCT00839527,NCT00839527,f7,sex,sex:arm_f_2_uaa10389,-0.842
NCT00839527,NCT00839527,f7,arm_f_2_uaa10389,sex:arm_f_2_uaa10389,-0.218
NCT00839527,NCT00839527,f7,arm_f_2_uaa10390,sex:arm_f_2_uaa10389,-0.141
NCT00839527,NCT00839527,f7,(Intercept),sex:arm_f_2_uaa10390,0.173
NCT00839527,NCT00839527,f7,value_1,sex:arm_f_2_uaa10390,-0.063
NCT00839527,NCT00839527,f7,sex,sex:arm_f_2_uaa10390,-0.846
NCT00839527,NCT00839527,f7,arm_f_2_uaa10389,sex:arm_f_2_uaa10390,-0.142
NCT00839527,NCT00839527,f7,arm_f_2_uaa10390,sex:arm_f_2_uaa10390,-0.197
NCT00839527,NCT00839527,f7,sex:arm_f_2_uaa10389,sex:arm_f_2_uaa10390,0.712
NCT00839527,NCT00839527,f7,(Intercept),value_1:arm_f_2_uaa10389,0.81
NCT00839527,NCT00839527,f7,value_1,value_1:arm_f_2_uaa10389,-0.822
NCT00839527,NCT00839527,f7,sex,value_1:arm_f_2_uaa10389,-0.061
NCT00839527,NCT00839527,f7,arm_f_2_uaa10389,value_1:arm_f_2_uaa10389,-0.987
NCT00839527,NCT00839527,f7,arm_f_2_uaa10390,value_1:arm_f_2_uaa10389,-0.668
NCT00839527,NCT00839527,f7,sex:arm_f_2_uaa10389,value_1:arm_f_2_uaa10389,0.099
NCT00839527,NCT00839527,f7,sex:arm_f_2_uaa10390,value_1:arm_f_2_uaa10389,0.052
NCT00839527,NCT00839527,f7,(Intercept),value_1:arm_f_2_uaa10390,0.813
NCT00839527,NCT00839527,f7,value_1,value_1:arm_f_2_uaa10390,-0.825
NCT00839527,NCT00839527,f7,sex,value_1:arm_f_2_uaa10390,-0.061
NCT00839527,NCT00839527,f7,arm_f_2_uaa10389,value_1:arm_f_2_uaa10390,-0.668
NCT00839527,NCT00839527,f7,arm_f_2_uaa10390,value_1:arm_f_2_uaa10390,-0.987
NCT00839527,NCT00839527,f7,sex:arm_f_2_uaa10389,value_1:arm_f_2_uaa10390,0.051
NCT00839527,NCT00839527,f7,sex:arm_f_2_uaa10390,value_1:arm_f_2_uaa10390,0.075
NCT00839527,NCT00839527,f7,value_1:arm_f_2_uaa10389,value_1:arm_f_2_uaa10390,0.678
NCT00849017,NCT00849017,f7,(Intercept),value_1,-0.986
NCT00849017,NCT00849017,f7,(Intercept),sex,0.038
NCT00849017,NCT00849017,f7,value_1,sex,-0.166
NCT00849017,NCT00849017,f7,(Intercept),arm_f_2_uaa10393,-0.713
NCT00849017,NCT00849017,f7,value_1,arm_f_2_uaa10393,0.702
NCT00849017,NCT00849017,f7,sex,arm_f_2_uaa10393,-0.027
NCT00849017,NCT00849017,f7,(Intercept),arm_f_2_uaa10394,-0.68
NCT00849017,NCT00849017,f7,value_1,arm_f_2_uaa10394,0.671
NCT00849017,NCT00849017,f7,sex,arm_f_2_uaa10394,-0.026
NCT00849017,NCT00849017,f7,arm_f_2_uaa10393,arm_f_2_uaa10394,0.485
NCT00849017,NCT00849017,f7,(Intercept),sex:arm_f_2_uaa10393,-0.027
NCT00849017,NCT00849017,f7,value_1,sex:arm_f_2_uaa10393,0.118
NCT00849017,NCT00849017,f7,sex,sex:arm_f_2_uaa10393,-0.708
NCT00849017,NCT00849017,f7,arm_f_2_uaa10393,sex:arm_f_2_uaa10393,0.039
NCT00849017,NCT00849017,f7,arm_f_2_uaa10394,sex:arm_f_2_uaa10393,0.018
NCT00849017,NCT00849017,f7,(Intercept),sex:arm_f_2_uaa10394,-0.027
NCT00849017,NCT00849017,f7,value_1,sex:arm_f_2_uaa10394,0.118
NCT00849017,NCT00849017,f7,sex,sex:arm_f_2_uaa10394,-0.712
NCT00849017,NCT00849017,f7,arm_f_2_uaa10393,sex:arm_f_2_uaa10394,0.019
NCT00849017,NCT00849017,f7,arm_f_2_uaa10394,sex:arm_f_2_uaa10394,-0.017
NCT00849017,NCT00849017,f7,sex:arm_f_2_uaa10393,sex:arm_f_2_uaa10394,0.504
NCT00849017,NCT00849017,f7,(Intercept),value_1:arm_f_2_uaa10393,0.709
NCT00849017,NCT00849017,f7,value_1,value_1:arm_f_2_uaa10393,-0.719
NCT00849017,NCT00849017,f7,sex,value_1:arm_f_2_uaa10393,0.12
NCT00849017,NCT00849017,f7,arm_f_2_uaa10393,value_1:arm_f_2_uaa10393,-0.986
NCT00849017,NCT00849017,f7,arm_f_2_uaa10394,value_1:arm_f_2_uaa10393,-0.482
NCT00849017,NCT00849017,f7,sex:arm_f_2_uaa10393,value_1:arm_f_2_uaa10393,-0.159
NCT00849017,NCT00849017,f7,sex:arm_f_2_uaa10394,value_1:arm_f_2_uaa10393,-0.085
NCT00849017,NCT00849017,f7,(Intercept),value_1:arm_f_2_uaa10394,0.676
NCT00849017,NCT00849017,f7,value_1,value_1:arm_f_2_uaa10394,-0.685
NCT00849017,NCT00849017,f7,sex,value_1:arm_f_2_uaa10394,0.114
NCT00849017,NCT00849017,f7,arm_f_2_uaa10393,value_1:arm_f_2_uaa10394,-0.481
NCT00849017,NCT00849017,f7,arm_f_2_uaa10394,value_1:arm_f_2_uaa10394,-0.987
NCT00849017,NCT00849017,f7,sex:arm_f_2_uaa10393,value_1:arm_f_2_uaa10394,-0.081
NCT00849017,NCT00849017,f7,sex:arm_f_2_uaa10394,value_1:arm_f_2_uaa10394,-0.107
NCT00849017,NCT00849017,f7,value_1:arm_f_2_uaa10393,value_1:arm_f_2_uaa10394,0.493
NCT00849056,NCT00849056,f7,(Intercept),value_1,-0.988
NCT00849056,NCT00849056,f7,(Intercept),sex,-0.189
NCT00849056,NCT00849056,f7,value_1,sex,0.071
NCT00849056,NCT00849056,f7,(Intercept),arm_f_2_uaa10397,-0.721
NCT00849056,NCT00849056,f7,value_1,arm_f_2_uaa10397,0.712
NCT00849056,NCT00849056,f7,sex,arm_f_2_uaa10397,0.137
NCT00849056,NCT00849056,f7,(Intercept),sex:arm_f_2_uaa10397,0.132
NCT00849056,NCT00849056,f7,value_1,sex:arm_f_2_uaa10397,-0.05
NCT00849056,NCT00849056,f7,sex,sex:arm_f_2_uaa10397,-0.699
NCT00849056,NCT00849056,f7,arm_f_2_uaa10397,sex:arm_f_2_uaa10397,-0.22
NCT00849056,NCT00849056,f7,(Intercept),value_1:arm_f_2_uaa10397,0.715
NCT00849056,NCT00849056,f7,value_1,value_1:arm_f_2_uaa10397,-0.723
NCT00849056,NCT00849056,f7,sex,value_1:arm_f_2_uaa10397,-0.051
NCT00849056,NCT00849056,f7,arm_f_2_uaa10397,value_1:arm_f_2_uaa10397,-0.987
NCT00849056,NCT00849056,f7,sex:arm_f_2_uaa10397,value_1:arm_f_2_uaa10397,0.096
NCT00976391,NCT00976391,f7,(Intercept),value_1,-0.99
NCT00976391,NCT00976391,f7,(Intercept),sex,-0.167
NCT00976391,NCT00976391,f7,value_1,sex,0.07
NCT00976391,NCT00976391,f7,(Intercept),arm_f_2_uaa10467,-0.726
NCT00976391,NCT00976391,f7,value_1,arm_f_2_uaa10467,0.719
NCT00976391,NCT00976391,f7,sex,arm_f_2_uaa10467,0.121
NCT00976391,NCT00976391,f7,(Intercept),sex:arm_f_2_uaa10467,0.118
NCT00976391,NCT00976391,f7,value_1,sex:arm_f_2_uaa10467,-0.049
NCT00976391,NCT00976391,f7,sex,sex:arm_f_2_uaa10467,-0.706
NCT00976391,NCT00976391,f7,arm_f_2_uaa10467,sex:arm_f_2_uaa10467,-0.163
NCT00976391,NCT00976391,f7,(Intercept),value_1:arm_f_2_uaa10467,0.72
NCT00976391,NCT00976391,f7,value_1,value_1:arm_f_2_uaa10467,-0.727
NCT00976391,NCT00976391,f7,sex,value_1:arm_f_2_uaa10467,-0.051
NCT00976391,NCT00976391,f7,arm_f_2_uaa10467,value_1:arm_f_2_uaa10467,-0.99
NCT00976391,NCT00976391,f7,sex:arm_f_2_uaa10467,value_1:arm_f_2_uaa10467,0.065
NCT01098539,NCT01098539,f7,(Intercept),value_1,-0.988
NCT01098539,NCT01098539,f7,(Intercept),sex,-0.154
NCT01098539,NCT01098539,f7,value_1,sex,0.044
NCT01098539,NCT01098539,f7,(Intercept),arm_f_2_uaa10566,-0.682
NCT01098539,NCT01098539,f7,value_1,arm_f_2_uaa10566,0.674
NCT01098539,NCT01098539,f7,sex,arm_f_2_uaa10566,0.105
NCT01098539,NCT01098539,f7,(Intercept),sex:arm_f_2_uaa10566,0.109
NCT01098539,NCT01098539,f7,value_1,sex:arm_f_2_uaa10566,-0.031
NCT01098539,NCT01098539,f7,sex,sex:arm_f_2_uaa10566,-0.707
NCT01098539,NCT01098539,f7,arm_f_2_uaa10566,sex:arm_f_2_uaa10566,-0.149
NCT01098539,NCT01098539,f7,(Intercept),value_1:arm_f_2_uaa10566,0.667
NCT01098539,NCT01098539,f7,value_1,value_1:arm_f_2_uaa10566,-0.675
NCT01098539,NCT01098539,f7,sex,value_1:arm_f_2_uaa10566,-0.029
NCT01098539,NCT01098539,f7,arm_f_2_uaa10566,value_1:arm_f_2_uaa10566,-0.989
NCT01098539,NCT01098539,f7,sex:arm_f_2_uaa10566,value_1:arm_f_2_uaa10566,0.041
NCT01128894,NCT01128894,f7,(Intercept),value_1,-0.989
NCT01128894,NCT01128894,f7,(Intercept),sex,-0.097
NCT01128894,NCT01128894,f7,value_1,sex,-0.011
NCT01128894,NCT01128894,f7,(Intercept),arm_f_2_uaa10601,-0.718
NCT01128894,NCT01128894,f7,value_1,arm_f_2_uaa10601,0.71
NCT01128894,NCT01128894,f7,sex,arm_f_2_uaa10601,0.07
NCT01128894,NCT01128894,f7,(Intercept),sex:arm_f_2_uaa10601,0.069
NCT01128894,NCT01128894,f7,value_1,sex:arm_f_2_uaa10601,0.008
NCT01128894,NCT01128894,f7,sex,sex:arm_f_2_uaa10601,-0.705
NCT01128894,NCT01128894,f7,arm_f_2_uaa10601,sex:arm_f_2_uaa10601,-0.094
NCT01128894,NCT01128894,f7,(Intercept),value_1:arm_f_2_uaa10601,0.711
NCT01128894,NCT01128894,f7,value_1,value_1:arm_f_2_uaa10601,-0.719
NCT01128894,NCT01128894,f7,sex,value_1:arm_f_2_uaa10601,0.008
NCT01128894,NCT01128894,f7,arm_f_2_uaa10601,value_1:arm_f_2_uaa10601,-0.989
NCT01128894,NCT01128894,f7,sex:arm_f_2_uaa10601,value_1:arm_f_2_uaa10601,-0.01
NCT01733758,NCT01733758,f7,(Intercept),value_1,-0.984
NCT01733758,NCT01733758,f7,(Intercept),sex,-0.094
NCT01733758,NCT01733758,f7,value_1,sex,-0.052
NCT01733758,NCT01733758,f7,(Intercept),arm_f_2_uaa10899,-0.807
NCT01733758,NCT01733758,f7,value_1,arm_f_2_uaa10899,0.795
NCT01733758,NCT01733758,f7,sex,arm_f_2_uaa10899,0.076
NCT01733758,NCT01733758,f7,(Intercept),arm_f_2_uaa10900,-0.802
NCT01733758,NCT01733758,f7,value_1,arm_f_2_uaa10900,0.79
NCT01733758,NCT01733758,f7,sex,arm_f_2_uaa10900,0.075
NCT01733758,NCT01733758,f7,arm_f_2_uaa10899,arm_f_2_uaa10900,0.648
NCT01733758,NCT01733758,f7,(Intercept),arm_f_2_uaa10901,-0.736
NCT01733758,NCT01733758,f7,value_1,arm_f_2_uaa10901,0.725
NCT01733758,NCT01733758,f7,sex,arm_f_2_uaa10901,0.069
NCT01733758,NCT01733758,f7,arm_f_2_uaa10899,arm_f_2_uaa10901,0.594
NCT01733758,NCT01733758,f7,arm_f_2_uaa10900,arm_f_2_uaa10901,0.591
NCT01733758,NCT01733758,f7,(Intercept),sex:arm_f_2_uaa10899,0.073
NCT01733758,NCT01733758,f7,value_1,sex:arm_f_2_uaa10899,0.041
NCT01733758,NCT01733758,f7,sex,sex:arm_f_2_uaa10899,-0.782
NCT01733758,NCT01733758,f7,arm_f_2_uaa10899,sex:arm_f_2_uaa10899,-0.062
NCT01733758,NCT01733758,f7,arm_f_2_uaa10900,sex:arm_f_2_uaa10899,-0.059
NCT01733758,NCT01733758,f7,arm_f_2_uaa10901,sex:arm_f_2_uaa10899,-0.054
NCT01733758,NCT01733758,f7,(Intercept),sex:arm_f_2_uaa10900,0.074
NCT01733758,NCT01733758,f7,value_1,sex:arm_f_2_uaa10900,0.041
NCT01733758,NCT01733758,f7,sex,sex:arm_f_2_uaa10900,-0.786
NCT01733758,NCT01733758,f7,arm_f_2_uaa10899,sex:arm_f_2_uaa10900,-0.06
NCT01733758,NCT01733758,f7,arm_f_2_uaa10900,sex:arm_f_2_uaa10900,-0.141
NCT01733758,NCT01733758,f7,arm_f_2_uaa10901,sex:arm_f_2_uaa10900,-0.054
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10899,sex:arm_f_2_uaa10900,0.615
NCT01733758,NCT01733758,f7,(Intercept),sex:arm_f_2_uaa10901,0.067
NCT01733758,NCT01733758,f7,value_1,sex:arm_f_2_uaa10901,0.037
NCT01733758,NCT01733758,f7,sex,sex:arm_f_2_uaa10901,-0.712
NCT01733758,NCT01733758,f7,arm_f_2_uaa10899,sex:arm_f_2_uaa10901,-0.054
NCT01733758,NCT01733758,f7,arm_f_2_uaa10900,sex:arm_f_2_uaa10901,-0.054
NCT01733758,NCT01733758,f7,arm_f_2_uaa10901,sex:arm_f_2_uaa10901,-0.157
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10899,sex:arm_f_2_uaa10901,0.556
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10900,sex:arm_f_2_uaa10901,0.56
NCT01733758,NCT01733758,f7,(Intercept),value_1:arm_f_2_uaa10899,0.787
NCT01733758,NCT01733758,f7,value_1,value_1:arm_f_2_uaa10899,-0.799
NCT01733758,NCT01733758,f7,sex,value_1:arm_f_2_uaa10899,0.041
NCT01733758,NCT01733758,f7,arm_f_2_uaa10899,value_1:arm_f_2_uaa10899,-0.982
NCT01733758,NCT01733758,f7,arm_f_2_uaa10900,value_1:arm_f_2_uaa10899,-0.631
NCT01733758,NCT01733758,f7,arm_f_2_uaa10901,value_1:arm_f_2_uaa10899,-0.579
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10899,value_1:arm_f_2_uaa10899,-0.097
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10900,value_1:arm_f_2_uaa10899,-0.033
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10901,value_1:arm_f_2_uaa10899,-0.029
NCT01733758,NCT01733758,f7,(Intercept),value_1:arm_f_2_uaa10900,0.796
NCT01733758,NCT01733758,f7,value_1,value_1:arm_f_2_uaa10900,-0.808
NCT01733758,NCT01733758,f7,sex,value_1:arm_f_2_uaa10900,0.042
NCT01733758,NCT01733758,f7,arm_f_2_uaa10899,value_1:arm_f_2_uaa10900,-0.642
NCT01733758,NCT01733758,f7,arm_f_2_uaa10900,value_1:arm_f_2_uaa10900,-0.983
NCT01733758,NCT01733758,f7,arm_f_2_uaa10901,value_1:arm_f_2_uaa10900,-0.586
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10899,value_1:arm_f_2_uaa10900,-0.033
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10900,value_1:arm_f_2_uaa10900,-0.015
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10901,value_1:arm_f_2_uaa10900,-0.03
NCT01733758,NCT01733758,f7,value_1:arm_f_2_uaa10899,value_1:arm_f_2_uaa10900,0.646
NCT01733758,NCT01733758,f7,(Intercept),value_1:arm_f_2_uaa10901,0.729
NCT01733758,NCT01733758,f7,value_1,value_1:arm_f_2_uaa10901,-0.741
NCT01733758,NCT01733758,f7,sex,value_1:arm_f_2_uaa10901,0.038
NCT01733758,NCT01733758,f7,arm_f_2_uaa10899,value_1:arm_f_2_uaa10901,-0.589
NCT01733758,NCT01733758,f7,arm_f_2_uaa10900,value_1:arm_f_2_uaa10901,-0.585
NCT01733758,NCT01733758,f7,arm_f_2_uaa10901,value_1:arm_f_2_uaa10901,-0.982
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10899,value_1:arm_f_2_uaa10901,-0.03
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10900,value_1:arm_f_2_uaa10901,-0.03
NCT01733758,NCT01733758,f7,sex:arm_f_2_uaa10901,value_1:arm_f_2_uaa10901,-0.006
NCT01733758,NCT01733758,f7,value_1:arm_f_2_uaa10899,value_1:arm_f_2_uaa10901,0.592
NCT01733758,NCT01733758,f7,value_1:arm_f_2_uaa10900,value_1:arm_f_2_uaa10901,0.599
NCT02229227,NCT02229227,f7,(Intercept),value_1,-0.994
NCT02229227,NCT02229227,f7,(Intercept),sex,-0.086
NCT02229227,NCT02229227,f7,value_1,sex,0.009
NCT02229227,NCT02229227,f7,(Intercept),arm_f_2_uaa11080,-0.689
NCT02229227,NCT02229227,f7,value_1,arm_f_2_uaa11080,0.685
NCT02229227,NCT02229227,f7,sex,arm_f_2_uaa11080,0.059
NCT02229227,NCT02229227,f7,(Intercept),sex:arm_f_2_uaa11080,0.06
NCT02229227,NCT02229227,f7,value_1,sex:arm_f_2_uaa11080,-0.006
NCT02229227,NCT02229227,f7,sex,sex:arm_f_2_uaa11080,-0.7
NCT02229227,NCT02229227,f7,arm_f_2_uaa11080,sex:arm_f_2_uaa11080,-0.084
NCT02229227,NCT02229227,f7,(Intercept),value_1:arm_f_2_uaa11080,0.687
NCT02229227,NCT02229227,f7,value_1,value_1:arm_f_2_uaa11080,-0.691
NCT02229227,NCT02229227,f7,sex,value_1:arm_f_2_uaa11080,-0.006
NCT02229227,NCT02229227,f7,arm_f_2_uaa11080,value_1:arm_f_2_uaa11080,-0.994
NCT02229227,NCT02229227,f7,sex:arm_f_2_uaa11080,value_1:arm_f_2_uaa11080,0.012
NCT02465515,NCT02465515,f7,(Intercept),value_1,-0.955
NCT02465515,NCT02465515,f7,(Intercept),sex,-0.343
NCT02465515,NCT02465515,f7,value_1,sex,0.104
NCT02465515,NCT02465515,f7,(Intercept),arm_f_2_uaa11138,-0.725
NCT02465515,NCT02465515,f7,value_1,arm_f_2_uaa11138,0.693
NCT02465515,NCT02465515,f7,sex,arm_f_2_uaa11138,0.249
NCT02465515,NCT02465515,f7,(Intercept),sex:arm_f_2_uaa11138,0.242
NCT02465515,NCT02465515,f7,value_1,sex:arm_f_2_uaa11138,-0.074
NCT02465515,NCT02465515,f7,sex,sex:arm_f_2_uaa11138,-0.706
NCT02465515,NCT02465515,f7,arm_f_2_uaa11138,sex:arm_f_2_uaa11138,-0.338
NCT02465515,NCT02465515,f7,(Intercept),value_1:arm_f_2_uaa11138,0.67
NCT02465515,NCT02465515,f7,value_1,value_1:arm_f_2_uaa11138,-0.701
NCT02465515,NCT02465515,f7,sex,value_1:arm_f_2_uaa11138,-0.073
NCT02465515,NCT02465515,f7,arm_f_2_uaa11138,value_1:arm_f_2_uaa11138,-0.952
NCT02465515,NCT02465515,f7,sex:arm_f_2_uaa11138,value_1:arm_f_2_uaa11138,0.088
NCT00838903,NCT00838903,f8,(Intercept),value_1,-0.879
NCT00838903,NCT00838903,f8,(Intercept),age10,-0.648
NCT00838903,NCT00838903,f8,value_1,age10,0.226
NCT00838903,NCT00838903,f8,(Intercept),arm_f_2_uaa10381,-0.846
NCT00838903,NCT00838903,f8,value_1,arm_f_2_uaa10381,0.744
NCT00838903,NCT00838903,f8,age10,arm_f_2_uaa10381,0.548
NCT00838903,NCT00838903,f8,(Intercept),arm_f_2_uaa10382,-0.873
NCT00838903,NCT00838903,f8,value_1,arm_f_2_uaa10382,0.768
NCT00838903,NCT00838903,f8,age10,arm_f_2_uaa10382,0.566
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,arm_f_2_uaa10382,0.739
NCT00838903,NCT00838903,f8,(Intercept),arm_f_2_uaa10384,-0.854
NCT00838903,NCT00838903,f8,value_1,arm_f_2_uaa10384,0.751
NCT00838903,NCT00838903,f8,age10,arm_f_2_uaa10384,0.554
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,arm_f_2_uaa10384,0.722
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,arm_f_2_uaa10384,0.746
NCT00838903,NCT00838903,f8,(Intercept),sex,-0.109
NCT00838903,NCT00838903,f8,value_1,sex,0.082
NCT00838903,NCT00838903,f8,age10,sex,-0.076
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,sex,0.092
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,sex,0.095
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,sex,0.093
NCT00838903,NCT00838903,f8,(Intercept),age10:arm_f_2_uaa10381,0.56
NCT00838903,NCT00838903,f8,value_1,age10:arm_f_2_uaa10381,-0.195
NCT00838903,NCT00838903,f8,age10,age10:arm_f_2_uaa10381,-0.864
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,age10:arm_f_2_uaa10381,-0.642
NCT00838903,NCT00838903,f8,arm_f_2_uaa10382,age10:arm_f_2_uaa10381,-0.489
NCT00838903,NCT00838903,f8,arm_f_2_uaa10384,age10:arm_f_2_uaa10381,-0.478
NCT00838903,NCT00838903,f8,sex,age10:arm_f_2_uaa10381,0.066
NCT00838903,NCT00838903,f8,(Intercept),age10:arm_f_2_uaa10382,0.565
NCT00838903,NCT00838903,f8,value_1,age10:arm_f_2_uaa10382,-0.197
NCT00838903,NCT00838903,f8,age10,age10:arm_f_2_uaa10382,-0.871
NCT00838903,NCT00838903,f8,arm_f_2_uaa10381,age10:arm_f_2_uaa10382,-0.478
